ncm;artigo;pagina;trecho
90273019;279;123;"br/en/web/dou/-/instrucao-normativa-rfb-n-2.121-de-15-de-dezembro-de-2022-452045866 122/316 9026.90.20, 9026.90.90, 9027.10.00, 9027.20.11, 9027.20.12, 9027.20.19, 9027.20.21, 9027.20.29, 9027.30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, "
90273020;279;123;"u/-/instrucao-normativa-rfb-n-2.121-de-15-de-dezembro-de-2022-452045866 122/316 9026.90.20, 9026.90.90, 9027.10.00, 9027.20.11, 9027.20.12, 9027.20.19, 9027.20.21, 9027.20.29, 9027.30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, "
90275010;279;123;"o-normativa-rfb-n-2.121-de-15-de-dezembro-de-2022-452045866 122/316 9026.90.20, 9026.90.90, 9027.10.00, 9027.20.11, 9027.20.12, 9027.20.19, 9027.20.21, 9027.20.29, 9027.30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, "
90275020;279;123;"rfb-n-2.121-de-15-de-dezembro-de-2022-452045866 122/316 9026.90.20, 9026.90.90, 9027.10.00, 9027.20.11, 9027.20.12, 9027.20.19, 9027.20.21, 9027.20.29, 9027.30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, "
90275030;279;123;"de-15-de-dezembro-de-2022-452045866 122/316 9026.90.20, 9026.90.90, 9027.10.00, 9027.20.11, 9027.20.12, 9027.20.19, 9027.20.21, 9027.20.29, 9027.30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, "
90275040;279;123;"embro-de-2022-452045866 122/316 9026.90.20, 9026.90.90, 9027.10.00, 9027.20.11, 9027.20.12, 9027.20.19, 9027.20.21, 9027.20.29, 9027.30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, "
90275050;279;123;"2-452045866 122/316 9026.90.20, 9026.90.90, 9027.10.00, 9027.20.11, 9027.20.12, 9027.20.19, 9027.20.21, 9027.20.29, 9027.30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, "
90275090;279;123;"122/316 9026.90.20, 9026.90.90, 9027.10.00, 9027.20.11, 9027.20.12, 9027.20.19, 9027.20.21, 9027.20.29, 9027.30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, "
90278911;279;123;".90.20, 9026.90.90, 9027.10.00, 9027.20.11, 9027.20.12, 9027.20.19, 9027.20.21, 9027.20.29, 9027.30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, "
90278912;279;123;".90.90, 9027.10.00, 9027.20.11, 9027.20.12, 9027.20.19, 9027.20.21, 9027.20.29, 9027.30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, "
90278913;279;123;".10.00, 9027.20.11, 9027.20.12, 9027.20.19, 9027.20.21, 9027.20.29, 9027.30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, "
90278914;279;123;".20.11, 9027.20.12, 9027.20.19, 9027.20.21, 9027.20.29, 9027.30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, "
90278100;279;123;".20.12, 9027.20.19, 9027.20.21, 9027.20.29, 9027.30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, "
90278920;279;123;".20.19, 9027.20.21, 9027.20.29, 9027.30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, "
90278991;279;123;".20.21, 9027.20.29, 9027.30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, "
90278999;279;123;".20.29, 9027.30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, "
90279010;279;123;".30.11, 9027.30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, "
90279091;279;123;".30.19, 9027.30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, "
90279093;279;123;".30.20, 9027.50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, "
90279099;279;123;".50.10, 9027.50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, "
90311000;279;123;".50.20, 9027.50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, "
90312010;279;123;".50.30, 9027.50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, "
90312090;279;123;".50.40, 9027.50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, "
90314100;279;123;".50.50, 9027.50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, "
90314910;279;123;".50.90, 9027.89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, "
90314920;279;123;".89.11, 9027.89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, "
90314990;279;123;".89.12, 9027.89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, "
90318011;279;123;".89.13, 9027.89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, "
90318012;279;123;".89.14, 9027.81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, "
90318020;279;123;".81.00, 9027.89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, "
90318030;279;123;".89.20, 9027.89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, "
90318040;279;123;".89.91, 9027.89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, "
90318050;279;123;".89.99, 9027.90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, "
90318060;279;123;".90.10, 9027.90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, "
90318091;279;123;".90.91, 9027.90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, "
90318099;279;123;".90.93, 9027.90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9"
90319010;279;123;".90.99, 9031.10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9"
90319090;279;123;".10.00, 9031.20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9"
90321010;279;123;".20.10, 9031.20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9"
90321090;279;123;".20.90, 9031.41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9033.00.00, 9"
90322000;279;123;".41.00, 9031.49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9033.00.00, 9506.91.00; V"
90328100;279;123;".49.10, 9031.49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9033.00.00, 9506.91.00; VII - 02.03, "
90328911;279;123;".49.20, 9031.49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9033.00.00, 9506.91.00; VII - 02.03, 0206.30.00, "
90328929;279;123;".49.90, 9031.80.11, 9031.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9033.00.00, 9506.91.00; VII - 02.03, 0206.30.00, 0206.4, 02.0"
90328990;279;123;"1.80.12, 9031.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9033.00.00, 9506.91.00; VII - 02.03, 0206.30.00, 0206.4, 02.07, 02.09, 0210.1, 0210."
90329010;279;123;"1.80.20, 9031.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9033.00.00, 9506.91.00; VII - 02.03, 0206.30.00, 0206.4, 02.07, 02.09, 0210.1, 0210.99.11; 0210."
90329099;279;123;"1.80.30, 9031.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9033.00.00, 9506.91.00; VII - 02.03, 0206.30.00, 0206.4, 02.07, 02.09, 0210.1, 0210.99.11; 0210.99.19; 0210."
90330000;279;123;"1.80.40, 9031.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9033.00.00, 9506.91.00; VII - 02.03, 0206.30.00, 0206.4, 02.07, 02.09, 0210.1, 0210.99.11; 0210.99.19; 0210.99.20, 0210."
95069100;279;123;"1.80.50, 9031.80.60, 9031.80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9033.00.00, 9506.91.00; VII - 02.03, 0206.30.00, 0206.4, 02.07, 02.09, 0210.1, 0210.99.11; 0210.99.19; 0210.99.20, 0210.99.30, 0210."
02063000;279;123;".80.91, 9031.80.99, 9031.90.10, 9031.90.90, 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9033.00.00, 9506.91.00; VII - 02.03, 0206.30.00, 0206.4, 02.07, 02.09, 0210.1, 0210.99.11; 0210.99.19; 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.11, 0210.9"
02109911;279;123;", 9032.10.10, 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9033.00.00, 9506.91.00; VII - 02.03, 0206.30.00, 0206.4, 02.07, 02.09, 0210.1, 0210.99.11; 0210.99.19; 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.11, 0210.99.19, 0210.99.20, 0210.99.30, 0210.99.40, "
02109919;279;123;", 9032.10.90, 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9033.00.00, 9506.91.00; VII - 02.03, 0206.30.00, 0206.4, 02.07, 02.09, 0210.1, 0210.99.11; 0210.99.19; 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.11, 0210.99.19, 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.90, "
02109920;279;123;", 9032.20.00, 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9033.00.00, 9506.91.00; VII - 02.03, 0206.30.00, 0206.4, 02.07, 02.09, 0210.1, 0210.99.11; 0210.99.19; 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.11, 0210.99.19, 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.90, 1601.00.00, "
02109930;279;123;", 9032.81.00, 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9033.00.00, 9506.91.00; VII - 02.03, 0206.30.00, 0206.4, 02.07, 02.09, 0210.1, 0210.99.11; 0210.99.19; 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.11, 0210.99.19, 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.90, 1601.00.00, 1602.3, 1602"
02109940;279;123;", 9032.89.11, 9032.89.29, 9032.89.8, 9032.89.90, 9032.90.10, 9032.90.99, 9033.00.00, 9506.91.00; VII - 02.03, 0206.30.00, 0206.4, 02.07, 02.09, 0210.1, 0210.99.11; 0210.99.19; 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.11, 0210.99.19, 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.90, 1601.00.00, 1602.3, 1602.4, 03.03, 0"
02109990;279;123;" 9033.00.00, 9506.91.00; VII - 02.03, 0206.30.00, 0206.4, 02.07, 02.09, 0210.1, 0210.99.11; 0210.99.19; 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.11, 0210.99.19, 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.90, 1601.00.00, 1602.3, 1602.4, 03.03, 03.04, 03.02, exceto 03.02.90.00; e VIII - 5004.00.00, 5005.00.00, 5006.0"
16010000;279;123;" 9506.91.00; VII - 02.03, 0206.30.00, 0206.4, 02.07, 02.09, 0210.1, 0210.99.11; 0210.99.19; 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.11, 0210.99.19, 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.90, 1601.00.00, 1602.3, 1602.4, 03.03, 03.04, 03.02, exceto 03.02.90.00; e VIII - 5004.00.00, 5005.00.00, 5006.00.00, 50.07,"
50040000;279;123;"; 0210.99.19; 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.11, 0210.99.19, 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.90, 1601.00.00, 1602.3, 1602.4, 03.03, 03.04, 03.02, exceto 03.02.90.00; e VIII - 5004.00.00, 5005.00.00, 5006.00.00, 50.07, 5104.00.00, 51.05, 51.06, 51.07, 51.08, 51.09, 5110.00.00, 51.11, 51.12, 5113"
50050000;279;123;"; 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.11, 0210.99.19, 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.90, 1601.00.00, 1602.3, 1602.4, 03.03, 03.04, 03.02, exceto 03.02.90.00; e VIII - 5004.00.00, 5005.00.00, 5006.00.00, 50.07, 5104.00.00, 51.05, 51.06, 51.07, 51.08, 51.09, 5110.00.00, 51.11, 51.12, 5113.00, 5203.00"
50060000;279;123;", 0210.99.30, 0210.99.40, 0210.99.11, 0210.99.19, 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.90, 1601.00.00, 1602.3, 1602.4, 03.03, 03.04, 03.02, exceto 03.02.90.00; e VIII - 5004.00.00, 5005.00.00, 5006.00.00, 50.07, 5104.00.00, 51.05, 51.06, 51.07, 51.08, 51.09, 5110.00.00, 51.11, 51.12, 5113.00, 5203.00.00, 52.04, "
51040000;279;123;"99.40, 0210.99.11, 0210.99.19, 0210.99.20, 0210.99.30, 0210.99.40, 0210.99.90, 1601.00.00, 1602.3, 1602.4, 03.03, 03.04, 03.02, exceto 03.02.90.00; e VIII - 5004.00.00, 5005.00.00, 5006.00.00, 50.07, 5104.00.00, 51.05, 51.06, 51.07, 51.08, 51.09, 5110.00.00, 51.11, 51.12, 5113.00, 5203.00.00, 52.04, 52.05, 52.06, 52.07"
51100000;279;123;".99.30, 0210.99.40, 0210.99.90, 1601.00.00, 1602.3, 1602.4, 03.03, 03.04, 03.02, exceto 03.02.90.00; e VIII - 5004.00.00, 5005.00.00, 5006.00.00, 50.07, 5104.00.00, 51.05, 51.06, 51.07, 51.08, 51.09, 5110.00.00, 51.11, 51.12, 5113.00, 5203.00.00, 52.04, 52.05, 52.06, 52.07, 52.08, 52.09, 52.10, 52.11, 52.12, 53.06, 53."
