ncm;tratamento;reducao;norma;dispositivo;trecho
03039;zero;0;"Lei Complementar 214/2025";"Anexo I, item 20";"Peixes e carnes de peixes (exceto salmonídeos, atuns, bacalhaus, hadoque, saithe e ovas e outros subprodutos) dos seguintes códigos, subposições e posições da NCM/SH: a) 03.02; exceto os produtos das subposições e dos códigos 0302.1, 0302.3, 0302.51.00, 0302.52.00, 0302.53.00 e 0302.9 da NCM/SH; b) 03.03; exceto os produtos das subposições e dos códigos 0303.1, 0303.4, 0303.63.00, 0303.64.00, 0303.65.00 e 0303.9 da NCM/SH; c) 03.04; exceto os salmonídeos, atuns, bacalhaus, hadoque e saithe classificados nas subposições 0304.4, 0304.5, 0304.7, 0304.8 e 0304.9 da NCM/SH"
03025100;zero;0;"Lei Complementar 214/2025";"Anexo I, item 20";"Peixes e carnes de peixes (exceto salmonídeos, atuns, bacalhaus, hadoque, saithe e ovas e outros subprodutos) dos seguintes códigos, subposições e posições da NCM/SH: a) 03.02; exceto os produtos das subposições e dos códigos 0302.1, 0302.3, 0302.51.00, 0302.52.00, 0302.53.00 e 0302.9 da NCM/SH; b) 03.03; exceto os produtos das subposições e dos códigos 0303.1, 0303.4, 0303.63.00, 0303.64.00, 0303.65.00 e 0303.9 da NCM/SH; c) 03.04; exceto os salmonídeos, atuns, bacalhaus, hadoque e saithe classificados nas subposições 0304.4, 0304.5, 0304.7, 0304.8 e 0304.9 da NCM/SH"
03036300;zero;0;"Lei Complementar 214/2025";"Anexo I, item 20";"Peixes e carnes de peixes (exceto salmonídeos, atuns, bacalhaus, hadoque, saithe e ovas e outros subprodutos) dos seguintes códigos, subposições e posições da NCM/SH: a) 03.02; exceto os produtos das subposições e dos códigos 0302.1, 0302.3, 0302.51.00, 0302.52.00, 0302.53.00 e 0302.9 da NCM/SH; b) 03.03; exceto os produtos das subposições e dos códigos 0303.1, 0303.4, 0303.63.00, 0303.64.00, 0303.65.00 e 0303.9 da NCM/SH; c) 03.04; exceto os salmonídeos, atuns, bacalhaus, hadoque e saithe classificados nas subposições 0304.4, 0304.5, 0304.7, 0304.8 e 0304.9 da NCM/SH"
03023;zero;0;"Lei Complementar 214/2025";"Anexo I, item 20";"Peixes e carnes de peixes (exceto salmonídeos, atuns, bacalhaus, hadoque, saithe e ovas e outros subprodutos) dos seguintes códigos, subposições e posições da NCM/SH: a) 03.02; exceto os produtos das subposições e dos códigos 0302.1, 0302.3, 0302.51.00, 0302.52.00, 0302.53.00 e 0302.9 da NCM/SH; b) 03.03; exceto os produtos das subposições e dos códigos 0303.1, 0303.4, 0303.63.00, 0303.64.00, 0303.65.00 e 0303.9 da NCM/SH; c) 03.04; exceto os salmonídeos, atuns, bacalhaus, hadoque e saithe classificados nas subposições 0304.4, 0304.5, 0304.7, 0304.8 e 0304.9 da NCM/SH"
03021;zero;0;"Lei Complementar 214/2025";"Anexo I, item 20";"Peixes e carnes de peixes (exceto salmonídeos, atuns, bacalhaus, hadoque, saithe e ovas e outros subprodutos) dos seguintes códigos, subposições e posições da NCM/SH: a) 03.02; exceto os produtos das subposições e dos códigos 0302.1, 0302.3, 0302.51.00, 0302.52.00, 0302.53.00 e 0302.9 da NCM/SH; b) 03.03; exceto os produtos das subposições e dos códigos 0303.1, 0303.4, 0303.63.00, 0303.64.00, 0303.65.00 e 0303.9 da NCM/SH; c) 03.04; exceto os salmonídeos, atuns, bacalhaus, hadoque e saithe classificados nas subposições 0304.4, 0304.5, 0304.7, 0304.8 e 0304.9 da NCM/SH"
03029;zero;0;"Lei Complementar 214/2025";"Anexo I, item 20";"Peixes e carnes de peixes (exceto salmonídeos, atuns, bacalhaus, hadoque, saithe e ovas e outros subprodutos) dos seguintes códigos, subposições e posições da NCM/SH: a) 03.02; exceto os produtos das subposições e dos códigos 0302.1, 0302.3, 0302.51.00, 0302.52.00, 0302.53.00 e 0302.9 da NCM/SH; b) 03.03; exceto os produtos das subposições e dos códigos 0303.1, 0303.4, 0303.63.00, 0303.64.00, 0303.65.00 e 0303.9 da NCM/SH; c) 03.04; exceto os salmonídeos, atuns, bacalhaus, hadoque e saithe classificados nas subposições 0304.4, 0304.5, 0304.7, 0304.8 e 0304.9 da NCM/SH"
03036400;zero;0;"Lei Complementar 214/2025";"Anexo I, item 20";"Peixes e carnes de peixes (exceto salmonídeos, atuns, bacalhaus, hadoque, saithe e ovas e outros subprodutos) dos seguintes códigos, subposições e posições da NCM/SH: a) 03.02; exceto os produtos das subposições e dos códigos 0302.1, 0302.3, 0302.51.00, 0302.52.00, 0302.53.00 e 0302.9 da NCM/SH; b) 03.03; exceto os produtos das subposições e dos códigos 0303.1, 0303.4, 0303.63.00, 0303.64.00, 0303.65.00 e 0303.9 da NCM/SH; c) 03.04; exceto os salmonídeos, atuns, bacalhaus, hadoque e saithe classificados nas subposições 0304.4, 0304.5, 0304.7, 0304.8 e 0304.9 da NCM/SH"
03034;zero;0;"Lei Complementar 214/2025";"Anexo I, item 20";"Peixes e carnes de peixes (exceto salmonídeos, atuns, bacalhaus, hadoque, saithe e ovas e outros subprodutos) dos seguintes códigos, subposições e posições da NCM/SH: a) 03.02; exceto os produtos das subposições e dos códigos 0302.1, 0302.3, 0302.51.00, 0302.52.00, 0302.53.00 e 0302.9 da NCM/SH; b) 03.03; exceto os produtos das subposições e dos códigos 0303.1, 0303.4, 0303.63.00, 0303.64.00, 0303.65.00 e 0303.9 da NCM/SH; c) 03.04; exceto os salmonídeos, atuns, bacalhaus, hadoque e saithe classificados nas subposições 0304.4, 0304.5, 0304.7, 0304.8 e 0304.9 da NCM/SH"
03036500;zero;0;"Lei Complementar 214/2025";"Anexo I, item 20";"Peixes e carnes de peixes (exceto salmonídeos, atuns, bacalhaus, hadoque, saithe e ovas e outros subprodutos) dos seguintes códigos, subposições e posições da NCM/SH: a) 03.02; exceto os produtos das subposições e dos códigos 0302.1, 0302.3, 0302.51.00, 0302.52.00, 0302.53.00 e 0302.9 da NCM/SH; b) 03.03; exceto os produtos das subposições e dos códigos 0303.1, 0303.4, 0303.63.00, 0303.64.00, 0303.65.00 e 0303.9 da NCM/SH; c) 03.04; exceto os salmonídeos, atuns, bacalhaus, hadoque e saithe classificados nas subposições 0304.4, 0304.5, 0304.7, 0304.8 e 0304.9 da NCM/SH"
03044;zero;0;"Lei Complementar 214/2025";"Anexo I, item 20";"Peixes e carnes de peixes (exceto salmonídeos, atuns, bacalhaus, hadoque, saithe e ovas e outros subprodutos) dos seguintes códigos, subposições e posições da NCM/SH: a) 03.02; exceto os produtos das subposições e dos códigos 0302.1, 0302.3, 0302.51.00, 0302.52.00, 0302.53.00 e 0302.9 da NCM/SH; b) 03.03; exceto os produtos das subposições e dos códigos 0303.1, 0303.4, 0303.63.00, 0303.64.00, 0303.65.00 e 0303.9 da NCM/SH; c) 03.04; exceto os salmonídeos, atuns, bacalhaus, hadoque e saithe classificados nas subposições 0304.4, 0304.5, 0304.7, 0304.8 e 0304.9 da NCM/SH"
03045;zero;0;"Lei Complementar 214/2025";"Anexo I, item 20";"Peixes e carnes de peixes (exceto salmonídeos, atuns, bacalhaus, hadoque, saithe e ovas e outros subprodutos) dos seguintes códigos, subposições e posições da NCM/SH: a) 03.02; exceto os produtos das subposições e dos códigos 0302.1, 0302.3, 0302.51.00, 0302.52.00, 0302.53.00 e 0302.9 da NCM/SH; b) 03.03; exceto os produtos das subposições e dos códigos 0303.1, 0303.4, 0303.63.00, 0303.64.00, 0303.65.00 e 0303.9 da NCM/SH; c) 03.04; exceto os salmonídeos, atuns, bacalhaus, hadoque e saithe classificados nas subposições 0304.4, 0304.5, 0304.7, 0304.8 e 0304.9 da NCM/SH"
03031;zero;0;"Lei Complementar 214/2025";"Anexo I, item 20";"Peixes e carnes de peixes (exceto salmonídeos, atuns, bacalhaus, hadoque, saithe e ovas e outros subprodutos) dos seguintes códigos, subposições e posições da NCM/SH: a) 03.02; exceto os produtos das subposições e dos códigos 0302.1, 0302.3, 0302.51.00, 0302.52.00, 0302.53.00 e 0302.9 da NCM/SH; b) 03.03; exceto os produtos das subposições e dos códigos 0303.1, 0303.4, 0303.63.00, 0303.64.00, 0303.65.00 e 0303.9 da NCM/SH; c) 03.04; exceto os salmonídeos, atuns, bacalhaus, hadoque e saithe classificados nas subposições 0304.4, 0304.5, 0304.7, 0304.8 e 0304.9 da NCM/SH"
03047;zero;0;"Lei Complementar 214/2025";"Anexo I, item 20";"Peixes e carnes de peixes (exceto salmonídeos, atuns, bacalhaus, hadoque, saithe e ovas e outros subprodutos) dos seguintes códigos, subposições e posições da NCM/SH: a) 03.02; exceto os produtos das subposições e dos códigos 0302.1, 0302.3, 0302.51.00, 0302.52.00, 0302.53.00 e 0302.9 da NCM/SH; b) 03.03; exceto os produtos das subposições e dos códigos 0303.1, 0303.4, 0303.63.00, 0303.64.00, 0303.65.00 e 0303.9 da NCM/SH; c) 03.04; exceto os salmonídeos, atuns, bacalhaus, hadoque e saithe classificados nas subposições 0304.4, 0304.5, 0304.7, 0304.8 e 0304.9 da NCM/SH"
04069020;zero;0;"Lei Complementar 214/2025";"Anexo I, item 21";"Queijos tipo mozarela, minas, prato, queijo de coalho, ricota, requeijão, queijo provolone, queijo parmesão, queijo fresco não maturado e queijo do reino classificados nos códigos 0406.10.10, 0406.10.90, 0406.20.00, 0406.90.10, 0406.90.20 e 0406.90.30 da NCM/SH"
04061010;zero;0;"Lei Complementar 214/2025";"Anexo I, item 21";"Queijos tipo mozarela, minas, prato, queijo de coalho, ricota, requeijão, queijo provolone, queijo parmesão, queijo fresco não maturado e queijo do reino classificados nos códigos 0406.10.10, 0406.10.90, 0406.20.00, 0406.90.10, 0406.90.20 e 0406.90.30 da NCM/SH"
04062000;zero;0;"Lei Complementar 214/2025";"Anexo I, item 21";"Queijos tipo mozarela, minas, prato, queijo de coalho, ricota, requeijão, queijo provolone, queijo parmesão, queijo fresco não maturado e queijo do reino classificados nos códigos 0406.10.10, 0406.10.90, 0406.20.00, 0406.90.10, 0406.90.20 e 0406.90.30 da NCM/SH"
04069010;zero;0;"Lei Complementar 214/2025";"Anexo I, item 21";"Queijos tipo mozarela, minas, prato, queijo de coalho, ricota, requeijão, queijo provolone, queijo parmesão, queijo fresco não maturado e queijo do reino classificados nos códigos 0406.10.10, 0406.10.90, 0406.20.00, 0406.90.10, 0406.90.20 e 0406.90.30 da NCM/SH"
04061090;zero;0;"Lei Complementar 214/2025";"Anexo I, item 21";"Queijos tipo mozarela, minas, prato, queijo de coalho, ricota, requeijão, queijo provolone, queijo parmesão, queijo fresco não maturado e queijo do reino classificados nos códigos 0406.10.10, 0406.10.90, 0406.20.00, 0406.90.10, 0406.90.20 e 0406.90.30 da NCM/SH"
04069030;zero;0;"Lei Complementar 214/2025";"Anexo I, item 21";"Queijos tipo mozarela, minas, prato, queijo de coalho, ricota, requeijão, queijo provolone, queijo parmesão, queijo fresco não maturado e queijo do reino classificados nos códigos 0406.10.10, 0406.10.90, 0406.20.00, 0406.90.10, 0406.90.20 e 0406.90.30 da NCM/SH"
25010020;zero;0;"Lei Complementar 214/2025";"Anexo I, item 22";"Sal em conformidade com os requisitos da legislação específica relativos ao teor de iodo enquadrado nos limites próprios para consumo humano classificado nos códigos 2501.00.20 e 2501.00.90 da NCM/SH"
25010090;zero;0;"Lei Complementar 214/2025";"Anexo I, item 22";"Sal em conformidade com os requisitos da legislação específica relativos ao teor de iodo enquadrado nos limites próprios para consumo humano classificado nos códigos 2501.00.20 e 2501.00.90 da NCM/SH"
19019090;zero;0;"Lei Complementar 214/2025";"Anexo I, item 24";"Farinha com baixo teor de proteína para pessoas com aminoacidopatias, acidemias e defeitos do ciclo da uréia da NCM 1901.90.90"
19021900;zero;0;"Lei Complementar 214/2025";"Anexo I, item 25";"Massas com baixo teor de proteína para pessoas com aminoacidopatias, acidemias e defeitos do ciclo da uréia da NCM 1902.19.00"
22011;reducao;60;"Lei Complementar 214/2025";"Anexo II, item 1";"Ensino Infantil, inclusive creche e pré-escola 1.2201.1"
22012000;reducao;60;"Lei Complementar 214/2025";"Anexo II, item 2";"Ensino Fundamental 1.2201.20.00"
22013000;reducao;60;"Lei Complementar 214/2025";"Anexo II, item 3";"Ensino Médio 1.2201.30.00"
22020000;reducao;60;"Lei Complementar 214/2025";"Anexo II, item 4";"Ensino Técnico de Nível Médio 1.2202.00.00"
22051300;reducao;60;"Lei Complementar 214/2025";"Anexo II, item 7";"Ensino de sistemas linguísticos de natureza visomotora e de escrita tátil 1.2205.13.00"
22051300;reducao;60;"Lei Complementar 214/2025";"Anexo II, item 8";"Ensino de línguas nativas de povos originários 1.2205.13.00"
23011100;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 1";"Serviços cirúrgicos 1.2301.11.00"
23011200;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 2";"Serviços ginecológicos e obstétricos 1.2301.12.00"
23011300;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 3";"Serviços psiquiátricos 1.2301.13.00"
23011400;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 4";"Serviços prestados em Unidades de Terapia Intensiva 1.2301.14.00"
23011500;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 5";"Serviços de atendimento de urgência 1.2301.15.00"
23011900;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 6";"Serviços hospitalares não classificados em subposições anteriores 1.2301.19.00"
23012100;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 7";"Serviços de clínica médica 1.2301.21.00"
23012200;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 8";"Serviços médicos especializados 1.2301.22.00"
23012300;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 9";"Serviços odontológicos 1.2301.23.00"
23019100;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 10";"Serviços de enfermagem 1.2301.91.00"
23019200;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 11";"Serviços de fisioterapia 1.2301.92.00"
23019300;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 12";"Serviços laboratoriais 1.2301.93.00"
23019400;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 13";"Serviços de diagnóstico por imagem 1.2301.94.00"
23019500;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 14";"Serviços de bancos de material biológico humano 1.2301.95.00"
23019600;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 15";"Serviços de ambulância 1.2301.96.00"
23019700;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 16";"Serviços de assistência ao parto e pós-parto 1.2301.97.00"
23019800;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 17";"Serviços de psicologia 1.2301.98.00"
23019900;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 18";"Serviços de vigilância sanitária 1.2301.99.00"
23019900;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 19";"Serviços de epidemiologia 1.2301.99.00"
23019900;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 20";"Serviços de vacinação 1.2301.99.00"
23019900;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 21";"Serviços de fonoaudiologia 1.2301.99.00"
23019900;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 22";"Serviços de nutrição 1.2301.99.00"
23019900;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 23";"Serviços de optometria 1.2301.99.00"
23019900;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 24";"Serviços de instrumentação cirúrgica 1.2301.99.00"
23019900;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 25";"Serviços de biomedicina 1.2301.99.00"
23019900;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 26";"Serviços farmacêuticos 1.2301.99.00"
23019900;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 28";"Serviços domiciliares de apoio a pessoas adultas, idosas, crianças, adolescentes, pessoas com transtornos mentais e com deficiências 1.2301.99.00"
230199;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 29";"Serviços de esterilização 1.2301.99.0"
26030000;reducao;60;"Lei Complementar 214/2025";"Anexo III, item 30";"Serviços funerários, de cremação e de embalsamamento 1.2603.00.00"
39269030;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 1";"Bolsa para drenagem 3926.90.30"
90189099;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 2";"Sistema para drenagem com conjunto intermediário para medição contínua da diurese 9018.90.99"
37011010;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 3";"Chapas e filmes para raios-X, sensibilizados em uma face 3701.10.10"
30064020;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 4";"Cimentos para reconstituição óssea 3006.40.20"
30049099;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 5";"Substitutos de enxerto ósseo 3004.90.99"
39269040;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 6";"Coletor para unidade de drenagem externa 3926.90.40"
391740;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 7";"Conector completo com tampa 3917.40"
391740;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 8";"Conector em Y 3917.40"
30049099;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 9";"Conjuntos de troca e concentrados polieletrolíticos para diálise 3004.90.99"
90189010;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 10";"Conjunto para autotransfusão 9018.90.10"
90219019;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 11";"Conjunto para hidrocefalia de baixo perfil 9021.90.19"
90219019;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 12";"Conjunto para hidrocefalia standard 9021.90.19"
90219091;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 13";"Eletrodo endocárdico definitivo 9021.90.91"
90219091;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 14";"Eletrodo epicárdico definitivo 9021.90.91"
90219091;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 15";"Eletrodo para marcapasso temporário endocárdico 9021.90.91"
90219091;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 16";"Eletrodo para marcapasso temporário epicárdico 9021.90.91"
90219019;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 17";"Espaçador de tendão 9021.90.19"
37021020;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 18";"Filmes especiais para raios-X sensibilizados em ambas as faces 3702.10.20"
37021010;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 19";"Filmes especiais para raios-X sensibilizados em uma face 3702.10.10"
84212990;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 20";"Filtro de linha arterial e venoso 8421.29.90"
84212990;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 21";"Filtro de sangue arterial e venoso para recirculação 8421.29.90"
84212990;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 22";"Filtro para cardioplegia 8421.29.90"
300610;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 23";"Categutes esterilizados, materiais esterilizados semelhantes para suturas cirúrgicas (incluídos os fios absorvíveis esterilizados para cirurgia ou odontologia) e adesivos esterilizados para tecidos orgânicos, utilizados em cirurgia para fechar ferimentos; laminárias esterilizadas; hemostáticos absorvíveis esterilizados para cirurgia ou odontologia; barreiras antiaderentes esterilizadas para cirurgia ou odontologia, absorvíveis ou não 3006.10"
90189040;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 24";"Hemoconcentrador para circulação extracorpórea 9018.90.40"
84212911;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 25";"Hemodialisador capilar 8421.29.11"
90215000;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 26";"Marcapasso cardíaco câmara dupla 9021.50.00"
90215000;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 27";"Marcapasso cardíaco multiprogramável com telemetria 9021.50.00"
37011029;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 28";"Outras chapas e filmes para raios-X 3701.10.29"
90189099;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 29";"Oxigenador de bolha com tubos para circulação extracorpórea 9018.90.99"
90189099;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 30";"Oxigenador de membrana com tubos para circulação extracorpórea 9018.90.99"
90189099;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 31";"Reservatório de cardiotomia 9018.90.99"
90189099;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 32";"Reservatório para cardioplegia com tubo sem filtro 9018.90.99"
90189040;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 33";"Rins artificiais 9018.90.40"
90219019;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 34";"Shunt lombo-peritonal 9021.90.19"
30059090;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 35";"Substituto temporário de pele (biológica/sintética) (por cm2) 3005.90.90"
30061090;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 36";"Tela inorgânica 3006.10.90"
90219019;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 37";"Válvula para hidrocefalia 9021.90.19"
90219019;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 38";"Válvula para tratamento de ascite 9021.90.19"
28444390;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 39";"Fonte de irídio 192 2844.43.90"
90219012;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 40";"Stent vascular 9021.90.12"
84798999;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 41";"Reprocessador de filtros utilizados em hemodiálise 8479.89.99"
90212900;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 42";"Implantes osseointegráveis, na forma de parafuso, e seus componentes manufaturados, tais como tampas de proteção, montadores, conjuntos, pilares (cicatrizador, conector, de transferência ou temporário), cilindros, seus acessórios, destinados a sustentar, amparar, acoplar ou fixar próteses dentárias 9021.29.00"
90219011;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 43";"Cardiodesfibrilador implantável 9021.90.11"
90219012;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 44";"Espiral para embolização 9021.90.12"
30021221;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 45";"Imunoglobulina anti-Rh 3002.12.21"
30021222;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 46";"Outras imunoglobulinas séricas 3002.12.22"
30021223;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 47";"Concentrado de fator VIII 3002.12.23"
30021229;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 48";"Outras frações do sangue, exceto as preparadas como medicamentos, as imunoglobulinas séricas, o concentrado de fator VIII e a soroalbumina sob a forma de gel para preparação de reagentes de diagnóstico 3002.12.21 3002.12.29"
30021221;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 48";"Outras frações do sangue, exceto as preparadas como medicamentos, as imunoglobulinas séricas, o concentrado de fator VIII e a soroalbumina sob a forma de gel para preparação de reagentes de diagnóstico 3002.12.21 3002.12.29"
38221;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 49";"Reagentes de diagnóstico ou de laboratório em qualquer suporte e reagentes de diagnóstico ou de laboratório preparados, mesmo em um suporte, mesmo apresentados sob a forma de estojos, exceto os da posição 30.06; materiais de referência certificados 3822.1"
30063021;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 50";"Reagentes de diagnóstico concebidos para serem administrados ao paciente, à base de somatoliberina 3006.30.21"
30064012;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 51";"Produtos para obturação dentária, exceto cimentos 3006.40.12"
30067000;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 52";"Preparações em gel, concebidas para uso em medicina humana ou veterinária como lubrificante para certas partes do corpo em intervenções cirúrgicas ou exames médicos ou como agente de ligação entre o corpo e os instrumentos médicos 3006.70.00"
30069110;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 53";"Bolsas para uso em colostomia, ileostomia e urostomia 3006.91.10"
30069190;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 54";"Equipamentos identificáveis para ostomia, exceto bolsas para uso em colostomia, ileostomia e urostomia 3006.91.90"
39269030;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 55";"Bolsas para uso em medicina (hemodiálise e usos semelhantes) 3926.90.30"
39269040;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 56";"Artigos exclusivamente de laboratório de análises clínicas 3926.90.40"
39269050;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 57";"Acessórios de plástico do tipo utilizado em linhas de sangue para hemodiálise, tais como: obturadores, incluídos os reguláveis ( clamps ) , clipes e similares 3926.90.50"
40151;reducao;60;"Lei Complementar 214/2025";"Anexo IV, item 58";"Luvas cirúrgicas e luvas de procedimento 4015.1"
