ncm;cest;mva;aliq_interna;op_interna;segmento;norma;dispositivo;trecho
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Coca-Cola / Zero"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Coca-Cola / Zero"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Coca-Cola Zero/Sem açucar"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Coca-Cola Zero/Sem açucar"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Coroa"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Coroa"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Cajuína 250 ml"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Cajuína 250 ml"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Dore 250 ml (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Dore 250 ml (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Dore Citrus"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Dore Citrus"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Fanta (todas)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Fanta (todas)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Friish (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Friish (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Goob (todos) 200 ml"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Goob (todos) 200 ml"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Goob (todos) 250 ml"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Goob (todos) 250 ml"
2202;0301101;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Grapetti 250 ml"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Grapetti 290 ml"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Grapetti 290 ml"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Antarctica"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Antarctica"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Kuat"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Kuat"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Ice Cola"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Ice Cola"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Ice Lemon"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Ice Lemon"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Refri Indaiá (todos) 200 ml"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Refri Indaiá (todos) 200 ml"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Refri Indaiá (todos) 250 ml"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Refri Indaiá (todos) 250 ml"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Pepsi-Cola (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Pepsi-Cola (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Q'Tal 250 ml"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Q'Tal 250 ml"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Q'Tal 330 ml"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Q'Tal 330 ml"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Refree (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Refree (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Rochedinho (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Rochedinho (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Santa Joana (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Santa Joana (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"São Geraldo Guaraná"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"São Geraldo Guaraná"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"São Geraldo Uva"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"São Geraldo Uva"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Simba Guaraná"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Simba Guaraná"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Soda Limonada Antarctica"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Soda Limonada Antarctica"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Sprite"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Sprite"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Sukita (todas)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Sukita (todas)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Viva Schin Cola"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Viva Schin Cola"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Viva Schin Sabores"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Viva Schin Sabores"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Xameguinho"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Xameguinho"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Outros"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Outros"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Áqua Zero"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Áqua Zero"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Aquarius Fresh (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Aquarius Fresh (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Coca-Cola 500 ml (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Coca-Cola 500 ml (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Conti Cola (todas)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Conti Cola (todas)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Conti Sabores (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Conti Sabores (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Coroa"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Coroa"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Crystal Sabor Limão 510 ml"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Crystal Sabor Limão 510 ml"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Crystal Sabor futver 510 ml"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Crystal Sabor futver 510 ml"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Fanta 500 ml  (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Fanta 500 ml  (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Goob (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Goob (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Antarctica"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Antarctica"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Kuat / Zero"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Kuat / Zero"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"H2OH"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"H2OH"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Ice Cola (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Ice Cola (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Pepsi-Cola / Twist"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Pepsi-Cola / Twist"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Q'Tal"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Q'Tal"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Refree (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Refree (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Soda Limonada Antarctica"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Soda Limonada Antarctica"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Sprite fresh limão"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Sprite fresh limão"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Sukita"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Sukita"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Taubaiana"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Taubaiana"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Viva Schin Cola"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Viva Schin Cola"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Viva Schin Sabores"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Viva Schin Sabores"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Outros"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Outros"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Baré (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Baré (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Caju Tradicional Pack 2 Unid."
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Caju Tradicional Pack 2 Unid."
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Caju Reduzido Pack 2 Unid."
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Caju Reduzido Pack 2 Unid."
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Coca-Cola Menos Açúcar"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Coca-Cola Menos Açúcar"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Coca-Cola Sem Açúcar"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Coca-Cola Sem Açúcar"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Coroa"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Coroa"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Cerpa (Todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Cerpa (Todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Dore (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Dore (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Fanta (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Fanta (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Friish"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Friish"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Goob (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Goob (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Grapetti"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Grapetti"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Antarctica (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Antarctica (todos)"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Antártica P 1 L Multipack 2 Unidades"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Antártica P 1 L Multipack 2 Unidades"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Antártica + Pepsi P 1 L Multipack 2 Unidades"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Antártica + Pepsi P 1 L Multipack 2 Unidades"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Antártica + Pepsi Black P 1 L Multipack com 2 unid"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Antártica + Pepsi Black P 1 L Multipack com 2 unid"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Kuat / Zero"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Guaraná Kuat / Zero"
22021000;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Hiran (todos)"
22029900;0301001;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Hiran (todos)"
