segmento;anexo;item;cest;ncm;descricao;op_interna;protocolo;legislacao;mva4;mva7;mva12;mva_int;mva2_4;mva2_7;mva2_12;mva2_int;mva_ns4;mva_ns7;mva_ns12;mva_imp;pfc;aliq_interna;fecoep;aliq_txt;vigencia;versao
AUTOPEÇAS;II;68;0106500;853530;Interruptores e seccionadores e comutadores;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;68;0106500;853650;Interruptores e seccionadores e comutadores;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;69;0106600;85361000;Fusíveis e corta-circuitos de fusíveis;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;70;0106700;85362000;Disjuntores;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;71;0106800;85364;Relés;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;72;0106900;8538;Partes reconhecíveis como exclusivas ou principalmente destinados aos aparelhos dos CEST 01.065.00, 01.066.00, 01.067.00 e 01.068.00;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;73;0107000;853910;Faróis e projetores, em unidades seladas;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;74;0107100;85392;Lâmpadas e tubos de incandescência, exceto de raios ultravioleta ou infravermelhos;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;75;0107200;85442000;Cabos coaxiais e outros condutores elétricos coaxiais;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;76;0107300;85443000;Jogos de fios para velas de ignição e outros jogos de fios;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;77;0107400;8707;Carroçarias para os veículos automóveis das posições 8701 a 8705, incluídas as cabinas;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;78;0107500;8708;Partes e acessórios dos veículos automóveis das posições 8701 a 8705;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;79;0107600;87141;Parte e acessórios de motocicletas (incluídos os ciclomotores);S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;80;0107700;87169090;Engates para reboques e semirreboques;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;81;0107800;902610;Medidores de nível , Medidores de vazão;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;82;0107900;902620;Aparelhos para medida ou controle da pressão;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;83;0108000;9029;Contadores, indicadores de velocidade e tacômetros, suas partes e acessórios;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;84;0108100;90303321;Amperímetros;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;85;0108200;90318040;Aparelhos digitais, de uso em veículos automóveis, para medida e indicação de múltiplas grandezas tais como: velocidade média, consumos instantâneo e médio e autonomia (computador de bordo);S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;86;0108300;9032892;Controladores eletrônicos;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;87;0108400;91040000;Relógios para painéis de instrumentos e relógios semelhantes;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;88;0108500;94012000;Assentos e partes de assentos;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;88;0108500;94019090;Assentos e partes de assentos;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;89;0108600;96138000;Acendedores;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;90;0108700;4009;Tubos de borracha vulcanizada não endurecida, mesmo providos de seus acessórios;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;91;0108800;45049000;Juntas de vedação de cortiça natural e de amianto;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;91;0108800;68129910;Juntas de vedação de cortiça natural e de amianto;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;92;0108900;48234000;Papel-diagrama para tacógrafo, em disco;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;93;0109000;39191000;Fitas, tiras, adesivos, autocolantes, de plástico, refletores, mesmo em rolos , placas metálicas com película de plástico refletora, próprias para colocação em carrocerias, para-choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;93;0109000;39199000;Fitas, tiras, adesivos, autocolantes, de plástico, refletores, mesmo em rolos , placas metálicas com película de plástico refletora, próprias para colocação em carrocerias, para-choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;93;0109000;87082999;Fitas, tiras, adesivos, autocolantes, de plástico, refletores, mesmo em rolos , placas metálicas com película de plástico refletora, próprias para colocação em carrocerias, para-choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;94;0109100;84123110;Cilindros pneumáticos;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;95;0109200;84131900;Bomba elétrica de lavador de para-brisa;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;95;0109200;84135090;Bomba elétrica de lavador de para-brisa;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;95;0109200;84138100;Bomba elétrica de lavador de para-brisa;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;96;0109300;84136019;Bomba de assistência de direção hidráulica;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;96;0109300;84137010;Bomba de assistência de direção hidráulica;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;97;0109400;84145910;Motoventiladores;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;97;0109400;84145990;Motoventiladores;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;98;0109500;84213990;Filtros de pólen do ar-condicionado;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;99;0109600;85011019;“Máquina” de vidro elétrico de porta;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;100;0109700;85013110;Motor de limpador de para-brisa;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;101;0109800;85045000;Bobinas de reatância e de autoindução;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;102;0109900;850720;Baterias de chumbo e de níquel-cádmio;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;102;0109900;850730;Baterias de chumbo e de níquel-cádmio;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;103;0110000;85123000;Aparelhos de sinalização acústica (buzina);S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;104;0110100;9032898;Instrumentos para regulação de grandezas não elétricas;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;104;0110100;9032899;Instrumentos para regulação de grandezas não elétricas;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;105;0110200;90271000;Analisadores de gases ou de fumaça (sonda lambda);S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;106;0110300;40081100;Perfilados de borracha vulcanizada não endurecida;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;107;0110400;56012219;Artefatos de pasta de fibra de uso automotivo;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;108;0110500;57032000;Tapetes/carpetes - nailón;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;109;0110600;57033000;Tapetes de matérias têxteis sintéticas;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;110;0110700;59119000;Forração interior capacete;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;111;0110800;69039099;Outros para-brisas;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;112;0110900;70072900;Moldura com espelho;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;113;0111000;73145000;Corrente de transmissão;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;114;0111100;73151100;Corrente transmissão;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;115;0111200;73151210;Outras correntes de transmissão;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;116;0111300;84189900;Condensador tubular metálico;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;117;0111400;841950;Trocadores de calor;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;118;0111500;84249090;Partes de aparelhos mecânicos de pulverizar ou dispersar;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;119;0111600;84254910;Macacos manuais para veículos;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;120;0111700;84314100;Caçambas, pás, ganchos e tenazes para máquinas rodoviárias;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;121;0111800;85016100;Geradores de corrente alternada de potência não superior a 75 kva;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;122;0111900;85311090;Aparelhos elétricos para alarme de uso automotivo;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;123;0112000;90141000;Bússolas;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;124;0112100;90251990;Indicadores de temperatura;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;125;0112200;90259010;Partes de indicadores de temperatura;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;126;0112300;902690;Partes de aparelhos de medida ou controle;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;127;0112400;90321010;Termostatos;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;128;0112500;90321090;Instrumentos e aparelhos para regulação;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;129;0112600;90322000;Pressostatos;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;130;0112700;871690;Peças para reboques e semirreboques, exceto os itens classificados no CEST 01.077.00;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;131;0112800;73229010;Geradores de ar quente a combustível líquido, com capacidade superior ou igual a 1.500 kcal/h, mas inferior ou igual a 10.400 kcal/h, do tipo dos utilizados em veículos automóveis;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
AUTOPEÇAS;II;132;0199900;;Outras peças, partes e acessórios para veículos automotores não relacionados nos demais itens deste anexo;S;PT 97/10;Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02;106.14;99.69;88.96;71.78;63.87;58.75;50.22;36.56;;;;;;19;1;19% + 1% (FECOEP);01/07/2023;0019
ÁGUAS;IV;3;0300300;;San Pellegrino;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;5,91;19;2;19% + 2% (FECOEP);01/07/2023;0019
ÁGUAS;IV;3.1;0300300;;Outras importadas;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;7,88;19;2;19% + 2% (FECOEP);01/07/2023;0019
ÁGUAS;IV;3.2;0300300;;Outras nacionais;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;7,35;19;2;19% + 2% (FECOEP);01/07/2023;0019
ÁGUAS;IV;3.3;0300300;;Acqua Panna 250 ml;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;5,91;;;0,19;01/07/2023;0019
ÁGUAS;IV;3.4;0300300;;Acqua Panna 500 a 505 ml;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;7,35;;;0,19;01/07/2023;0019
ÁGUAS;IV;3.5;0300300;;Minalba Premium;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;4,61;;;0,19;01/07/2023;0019
ÁGUAS;IV;3.6;0300300;;Todas (importadas);S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;6,3;;;0,19;01/07/2023;0019
ÁGUAS;IV;3.7;0300300;;Todas (nacionais);S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;5,25;;;0,19;01/07/2023;0019
ÁGUAS;IV;3.8;0300300;;Acqua Panna 250 ml;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;5,91;;;0,19;01/07/2023;0019
ÁGUAS;IV;3.9;0300300;;Minalba Premium;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;4,61;19;2;19% + 2% (FECOEP);01/07/2023;0019
ÁGUAS;IV;3.10;0300300;;Todas (importadas);S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;6,83;19;2;19% + 2% (FECOEP);01/07/2023;0019
ÁGUAS;IV;3.11;0300300;;Todas (nacionais);S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;5,25;19;2;19% + 2% (FECOEP);01/07/2023;0019
ÁGUAS;IV;3.12;0300300;;San Pellegrino;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;8,93;19;2;19% + 2% (FECOEP);01/07/2023;0019
ÁGUAS;IV;3.13;0300300;;Acqua Panna;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;8,93;19;2;19% + 2% (FECOEP);01/07/2023;0019
ÁGUAS;IV;3.14;0300300;;Perrier;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;8,4;19;2;19% + 2% (FECOEP);01/07/2023;0019
ÁGUAS;IV;3.15;0300300;;Outras importadas;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;12,6;19;2;19% + 2% (FECOEP);01/07/2023;0019
ÁGUAS;IV;3.16;0300300;;Outras Nacionais;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;9,45;19;2;19% + 2% (FECOEP);01/07/2023;0019
ÁGUAS;IV;3.17;0300300;;Todas importadas;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;40,5;;;0,19;01/07/2023;0019
ÁGUAS;IV;3.18;0300300;;Todas nacionais;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;7,35;;;0,19;01/07/2023;0019
ÁGUAS;IV;3.19;0300300;;Todas importadas;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;10,5;19;2;19% + 2% (FECOEP);01/07/2023;0019
ÁGUAS;IV;3.20;0300300;;Todas nacionais;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;7,35;19;2;19% + 2% (FECOEP);01/07/2023;0019
ÁGUAS;IV;8;0300800;;Ama 350 ml;S;PT 11/91;Art. 681, I do RICMS/02 e Port. 264/2023;;;;;;;;;;;;;2,09;19;2;19% + 2% (FECOEP);01/07/2023;0019
